,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Technical Innovations,0.0189656957141,0.0610050778127,-0.0558763201913,0.00252901667556,0.0131319076703,-0.00462958140315,-0.0146387257444,0.0159403545594,0.215235191243,0.273079401569,0.0314601233584,0.2981941066,0.253277632518,0.297247653993,0.371202972497,0.363385606528,0.375228737539,0.359310891258,0.294354445907,-0.070523109363,0.196857288443,0.192957833009,0.187004173124,0.204496969038,0.135854521473,0.381851831732,0.322940252971,0.117478442084,-0.0496195255646,0.348722442193,0.109271458408,0.030497744588,0.0266255768807,0.30928605094,0.359600491301,0.375905647922,0.408132786003,0.248080597533,0.358018743005,0.337635195604,0.330001868223,0.0368197455884,0.258341183623,0.200229921833,0.469423752371,0.473890253066,0.4711221015,0.49698047407,0.469495840635,0.417014263263,0.401786399659,0.461889474671,0.450044166269,0.441434288823,0.476574111004,0.484467565589,0.471277190984,0.502123358684,0.508261715272,0.502344329206,0.552441817486,0.511027494511,0.54119714351,0.552593661968,0.588565611773,0.546998049446,0.492435803901,0.486025766552,0.447402175211,0.489540679189,0.474627886489,0.439739274933,0.470839036948,0.465550488771,0.491346147866,0.503058978229,0.494157611982,0.527071736969,0.565006030203,0.556666643555,0.480620191545,0.534573313132,0.480924037931,0.454505621442,0.575149810226,0.61729121908,0.664266470653,0.443034635652,0.417075162577,0.4811875367,0.475748332292,0.478508886829,0.493117636511,0.3846525339,0.368664192435,0.477252825657,0.501429958966,1.0,0.752348308958,0.403767499784,0.353845884417,0.49240857218,0.529051769707,0.519438570227,0.375297831266,0.38379850091,0.435452595826,0.423146080791,0.432991744184,0.433039912788,0.306365979716,0.371182374584,0.499438684175,0.571120208371,0.570172019017,0.354027937238,0.483499691213,0.393535846916,0.368147465494,0.34673069434,0.318798019173,0.598345701526,0.436760233017,0.499509811876,0.544778509628,0.551662118302,0.439409344744,-0.00558669802628,-0.00782156483683,0.109308877756,0.0124256106669,0.00563063663154,0.00688334815173,
Level of Standard Equipment,0.00814632785154,0.0483394638975,-0.00878277771457,-0.0182241923758,-0.00760649098278,-0.0176472693425,-0.0214945920522,0.0109701237177,0.121203242862,0.234075042006,0.0534292934173,0.263939603365,0.254396268669,0.256243513425,0.316333019491,0.328323787849,0.366412502381,0.39635844504,0.311808288353,-0.0377363757133,0.162828195553,0.157977484178,0.146556365295,0.162272032668,0.141814638712,0.329102762859,0.286283117895,0.149606125876,-0.0236849508889,0.298790635066,0.154624790697,0.0167050677381,-0.00158048007681,0.318806502497,0.316260745924,0.319961765385,0.383425712411,0.184360297102,0.279522488207,0.279966147847,0.266637516313,0.0455562162109,0.260420425877,0.21128750621,0.470502621976,0.432123721033,0.435513039109,0.465701798879,0.493015765241,0.395750866768,0.455272621952,0.450017132643,0.444994671828,0.493476670033,0.524319693391,0.523626731587,0.518875601467,0.508424135661,0.491860865671,0.500498578302,0.549599004903,0.507081756053,0.566804573797,0.586009754937,0.58090507759,0.573653821289,0.538267241378,0.528529727676,0.46227687471,0.515730621679,0.517111613783,0.472975809267,0.465507284997,0.498270776723,0.539564873612,0.548698077699,0.497895026853,0.522091220425,0.542307624,0.563104251056,0.464044551972,0.560327452325,0.541245089333,0.51368636496,0.594616879368,0.635365945788,0.620773729115,0.476483233383,0.430241475895,0.53150704036,0.54622193584,0.550894300692,0.563179004895,0.46166125923,0.431849710087,0.482169694835,0.516407459921,0.752348308958,1.0,0.469777887795,0.457494688509,0.477932282051,0.551880606335,0.561059445298,0.393950498212,0.384301673354,0.465765484358,0.449054406998,0.455006451729,0.396425973983,0.278655547001,0.333371493989,0.549738957195,0.590896948729,0.585742309961,0.325238632273,0.41765771059,0.414066431726,0.33625646899,0.361560083808,0.26802211968,0.526305420194,0.380362078349,0.517438015911,0.48237141796,0.477247161545,0.485189023935,0.00342205420379,0.00328550129579,0.0945243491227,0.0126266796265,0.0112849446941,0.0111157653119,
Fuel Economy/Mileage,-0.0370417224289,-0.0487326520114,-0.0440948221187,0.00028532473227,0.00581566013498,0.00467591671522,-0.0277328050094,0.0168372048278,0.0268910662093,0.161178542088,0.118111592903,0.113032461682,0.175505806328,0.13451384937,0.0905691971178,0.0932899038716,0.170470345582,0.274893970947,0.293631832871,0.0755394142619,0.0940082335129,0.138570445801,0.0619630001472,0.0843269928938,0.141202838396,0.166622242929,0.127563891211,0.501936126785,0.105771903922,0.159274480801,0.235380776269,0.0552266456671,0.0107486600351,0.25552774097,0.140616505894,0.0904339316521,0.194021601256,0.190102694152,0.115712759905,0.0923613618373,0.100077960152,0.0380036622026,0.200505339499,0.162618506696,0.219136806041,0.168191584276,0.207104063182,0.211781209435,0.257043699176,0.172486367233,0.325242468054,0.233269414688,0.279929273131,0.387522425694,0.364467103738,0.330151278171,0.355266224594,0.252406519658,0.239148106288,0.236605305624,0.280906273426,0.263406404413,0.307132433223,0.323627911596,0.320447843136,0.303307232386,0.352531538421,0.364350493184,0.336788007336,0.381413819817,0.380515073736,0.359558870347,0.305712116846,0.366368965196,0.383266060259,0.358445427302,0.286528957576,0.332411163367,0.303432465564,0.382100829711,0.34930067825,0.39451355947,0.462255878096,0.466547971802,0.412184027228,0.405738500243,0.350753125217,0.363401293626,0.311182685354,0.468784202481,0.466017515621,0.469914785259,0.462556414769,0.555356167607,0.488945194424,0.375712157885,0.450087586529,0.403767499784,0.469777887795,1.0,0.642803453017,0.503374304851,0.400923681804,0.421386934169,0.262374065447,0.252822891812,0.324190527147,0.330408181975,0.325509865131,0.263502908644,0.224351220143,0.196205320318,0.385689747108,0.361294278219,0.375579312046,0.154586133279,0.189798677793,0.365765822506,0.208680657858,0.336167509526,0.166010615387,0.268465633002,0.190551371968,0.345011191125,0.280312641289,0.238881466788,0.640022439095,0.00771378872986,0.0284111747404,0.0216239187411,-0.00173592638924,0.0124086912473,0.0124038528393,
Affordable to Buy,-0.0630431962899,-0.0481113845651,-0.0529459721155,-0.008345569476,-0.00133341338173,-0.0112145076525,-0.02017027596,0.010226521578,-0.00120133942699,0.146637112464,0.102871743331,0.114323468945,0.192058216377,0.134728156068,0.10247075347,0.109614220956,0.180249871002,0.284880872524,0.292256244349,0.0952607577936,0.0919282945818,0.118626610572,0.0425349218526,0.0607671782112,0.144398303644,0.164633704132,0.136627508519,0.328981012246,0.111203695765,0.15609721552,0.318575764938,0.0792637411461,0.0235758782862,0.23071042594,0.161690328201,0.102305182202,0.184102014241,0.0799185053497,0.100075660361,0.0927203726107,0.084024154995,0.0579825418168,0.218341069298,0.175964515046,0.228661175223,0.166495954511,0.195884192157,0.197708278222,0.256014154785,0.165658468326,0.320854566529,0.226577474146,0.262720041595,0.378839416764,0.358355892134,0.326804390679,0.353084851537,0.260656413275,0.246626121741,0.235116034287,0.278464836451,0.258702941124,0.293074175021,0.310763958053,0.296535121107,0.298255384145,0.352322871722,0.356993280349,0.330675931521,0.362950714321,0.373010841572,0.335504456768,0.284897280321,0.339909249482,0.375726202237,0.357726354325,0.271775390754,0.304481944552,0.293655088752,0.332432267426,0.299123068152,0.36097894962,0.447468892457,0.447977079819,0.384694695138,0.384691700501,0.316249731994,0.345451026639,0.309795765363,0.449868259296,0.463651455105,0.473282822241,0.462778288468,0.629119576156,0.59647174565,0.387280946042,0.445842356992,0.353845884417,0.457494688509,0.642803453017,1.0,0.382252537037,0.4263397464,0.433104375419,0.269883631405,0.272224619271,0.358216669128,0.366731486349,0.33438496921,0.270675166919,0.229057503826,0.194961671551,0.376673338706,0.352372958912,0.39083439282,0.156080597433,0.172088940833,0.405828445161,0.193963794323,0.384041827813,0.173766031868,0.243432226511,0.169421593577,0.33397042914,0.250197638486,0.211565229789,0.503767727611,0.00645723111797,0.043916738431,0.0200155857346,0.0123944952217,0.0122829674398,0.0123386748549,
Overall Environmental Friendliness,-0.0262086047497,-0.0250018355629,-0.0313401771003,-0.0269493314494,-0.00186528776356,-0.0152513583766,-0.0422984440435,0.000365282929719,0.0695327377347,0.204819186786,0.134516347408,0.163743445248,0.190937021278,0.240717096099,0.172452615557,0.1643068927,0.227226814761,0.269451609718,0.317774924206,0.143563250884,0.202428069731,0.21163943171,0.197781776025,0.215028208191,0.140122041137,0.270522616834,0.21327081973,0.351936094911,0.157221882938,0.236501858749,0.184285401194,0.0373333093215,0.0117947273942,0.266112281433,0.184721795043,0.187738114637,0.26092966273,0.473122139342,0.240046256797,0.186427189648,0.222370780744,0.000142892937151,0.195243660883,0.156717067819,0.259436492289,0.269002714994,0.320895153829,0.309423749981,0.274491322799,0.305709236866,0.293626021997,0.299798942279,0.425737581548,0.362277905214,0.377990629723,0.366039470731,0.360584268758,0.327176851552,0.337360233226,0.329445795479,0.332085247775,0.344214224551,0.341792913542,0.357105086331,0.394586483938,0.35053431634,0.396773775027,0.370256187829,0.407294615637,0.441767606506,0.398368067547,0.42374982785,0.402587009225,0.449994255606,0.359867291189,0.387695114746,0.37425756464,0.461313709105,0.381083744324,0.436897691558,0.459887159552,0.438423817107,0.380239721966,0.436233256618,0.430336738062,0.45252059112,0.444520890645,0.417222626058,0.412846831779,0.453524980943,0.441775870758,0.483284626411,0.470773723558,0.442228591024,0.364097527106,0.440573690244,0.432705588969,0.49240857218,0.477932282051,0.503374304851,0.382252537037,1.0,0.405005882148,0.414678861512,0.286865265306,0.353066160665,0.379917302075,0.33797278508,0.373919892881,0.378049244592,0.314089654442,0.320244679243,0.376272971272,0.439296639556,0.400620197764,0.312391455217,0.316415377759,0.309817103193,0.375024640968,0.304920006683,0.280731867253,0.377970635382,0.348796190798,0.363683927829,0.318792519587,0.404628878465,0.565383931859,-0.0100547714155,0.0123176139194,0.027006756623,-0.000560169004323,0.0129974431054,0.0118168628343,
Overall Brand Image,-0.000635814051245,0.0261794053098,0.00666630297409,-0.0193900052651,-0.0126991275585,-0.0250649512469,-0.00936249508324,0.0152032774415,0.0594480613847,0.132081779391,0.0348709408845,0.260805373679,0.231332143172,0.266320190051,0.301513946146,0.278574783077,0.30744900334,0.329940215989,0.303882934768,0.0244567643081,0.204355029385,0.164907959856,0.143506125936,0.151774749286,0.108258369035,0.332111788764,0.278972581094,0.139227423086,0.0220302851781,0.324757015917,0.157974230996,-0.0826785869363,-0.0871959239182,0.241332809694,0.338763293369,0.329536335592,0.316905085824,0.147085626502,0.309801776034,0.275160655903,0.336102700905,0.0310894603242,0.283398029968,0.217407675711,0.451719270085,0.420204609054,0.432272048371,0.433083587713,0.435096804642,0.36715911974,0.368727495925,0.417225842703,0.396021340055,0.403734224316,0.428403771827,0.425220062893,0.428724451817,0.419791589167,0.418257918885,0.420373564291,0.476233575321,0.462668883308,0.464397715157,0.481972242023,0.471662655682,0.472581949789,0.45694998096,0.448474076025,0.419051275743,0.450233429124,0.4522157163,0.41716183037,0.422309879117,0.441901883963,0.43295617893,0.443099303407,0.428075936884,0.462789016176,0.453658824898,0.449824334817,0.424545745828,0.471792359258,0.466335847428,0.418100362927,0.493696201644,0.484403448329,0.484794478296,0.413003870323,0.377872675285,0.431897896905,0.446396761197,0.440239880393,0.44539077669,0.39149940286,0.363665205733,0.464073626656,0.441101927957,0.529051769707,0.551880606335,0.400923681804,0.4263397464,0.405005882148,1.0,0.794939961435,0.460324910804,0.392650477359,0.467116899879,0.443566457866,0.44042047646,0.407989691022,0.289690891672,0.303972928959,0.451546761238,0.506974602467,0.7550802076,0.296015632774,0.33282134541,0.330056668471,0.317714002969,0.309699346827,0.226265570598,0.418964477093,0.359764296082,0.435904073245,0.371998784455,0.411709142475,0.400108988471,0.0110737103163,0.00302006365272,0.0792626994193,-0.00152749020587,0.0104618264883,0.0157845518426,
Reputation/Prestige of Manufacturer,-0.00463086729132,0.0161673387146,0.0372136714191,-0.0260823418958,-0.0155327457708,-0.0242570511848,-0.0207275566875,0.0103850162728,0.0459814553817,0.133828514525,0.045001764401,0.245093021541,0.231679938624,0.253491253152,0.279710815577,0.262333658452,0.307282369897,0.345601222929,0.314006636161,0.022408020241,0.192039430204,0.160011086092,0.128215406984,0.146713297325,0.123245234073,0.307958709288,0.253914176353,0.149416844116,0.0289069420913,0.297763931482,0.148054134678,-0.0994823272078,-0.100818088331,0.247146685747,0.308052635856,0.293281876488,0.315495072788,0.149231589499,0.284985004693,0.253451283145,0.301165930258,0.039528763739,0.293688319487,0.227199956944,0.416910745238,0.389762421946,0.402837297257,0.396912595309,0.431429959165,0.353861458481,0.382375644956,0.391249290451,0.386755981062,0.420000477433,0.440403055541,0.442894814775,0.442698745336,0.407764204677,0.396085453796,0.399822979377,0.451702781802,0.440247610453,0.46241285357,0.483934711076,0.465033747312,0.464001502699,0.474943734832,0.456769582652,0.40858157808,0.444689051337,0.456820122648,0.419463725884,0.40744381592,0.441586482241,0.4478879954,0.460102387807,0.417373057602,0.452683664911,0.43908031211,0.457068837569,0.425173549941,0.491942725585,0.50832024505,0.467397111936,0.523826864193,0.504543092718,0.47825299125,0.42055122332,0.402696847579,0.478845459491,0.490371174901,0.487353129133,0.486944766224,0.425272961216,0.383754145059,0.469459188246,0.472783787251,0.519438570227,0.561059445298,0.421386934169,0.433104375419,0.414678861512,0.794939961435,1.0,0.479272319472,0.392390897188,0.512371097846,0.476742490745,0.471558388105,0.388607851285,0.29760789937,0.308531620877,0.461502799522,0.505504478151,0.730207588017,0.293832023198,0.323194514447,0.344236873053,0.314318195229,0.323695851816,0.212845101682,0.409713216646,0.336726124486,0.447242728355,0.362454462172,0.394702814165,0.422921552066,0.00718256457825,0.00266372011067,0.0739712085043,-0.000172804250546,0.0132669477979,0.0151846053109,
Past Experience With Brand,-0.0467671551635,0.0472905118554,0.0254309076143,-0.0129966552653,-0.00568337582701,-0.00928791430283,-0.0177483373257,-0.000663011245754,0.0344730263016,0.0677870977465,0.045108863673,0.187627582141,0.150199446569,0.199643163018,0.224056001368,0.204272011547,0.219953104131,0.225310751543,0.220166983311,0.0573252483717,0.186762027205,0.140260467376,0.157960937326,0.133962303965,0.110450592371,0.200757636743,0.190475392048,0.107001601614,0.0591165284113,0.191527345255,0.130327955728,-0.163328838941,-0.161764836702,0.175452019741,0.180674097868,0.188238553257,0.212354177658,0.125390424895,0.207903336621,0.194238060662,0.235630412937,0.0214600837241,0.247911111406,0.161950600925,0.270752954067,0.311370951805,0.320274237494,0.314230192489,0.300365005241,0.297334169948,0.246859739329,0.261726639038,0.301970655967,0.288515115086,0.307902473126,0.302754297825,0.303268532088,0.290818875699,0.298193645453,0.320135865208,0.317427199473,0.311889229995,0.326753960131,0.33884631302,0.34149952369,0.332681612722,0.330475890861,0.317849603726,0.305656832494,0.327069308619,0.317648975613,0.301571330642,0.309413051393,0.316763860453,0.301015893026,0.325066068149,0.338671071084,0.355158386922,0.322018600965,0.346356819475,0.327117336588,0.347710039795,0.349669111247,0.305154430661,0.354414566667,0.370422019274,0.367917301144,0.302582974615,0.318217614296,0.310823572473,0.317633060021,0.324170133555,0.328640769599,0.284704400977,0.26349062754,0.381117898067,0.31938799657,0.375297831266,0.393950498212,0.262374065447,0.269883631405,0.286865265306,0.460324910804,0.479272319472,1.0,0.368393787682,0.429128076701,0.389670387017,0.417136283803,0.336282014608,0.226026557087,0.255698700033,0.317393611704,0.362609093273,0.436174630727,0.233116863215,0.285065145446,0.259866954758,0.294577467801,0.245801372482,0.232973378073,0.319333463717,0.280553869649,0.32235917398,0.266300942718,0.344926918526,0.282185083107,-0.0105756766856,-0.0176416564928,-0.00758239188495,0.00325290970087,0.00504153319034,0.0100563913109,
Dealer Location,-0.0309833591724,-0.0446806733096,0.0213742180467,-0.0102513874771,-0.00702662945988,-0.0101614378226,-0.00987149862392,-0.0106964364832,-0.00358927616827,0.0872449556107,0.0757280057565,0.195769021881,0.168897037352,0.254408465602,0.226799712262,0.229596375553,0.222923500164,0.233464446477,0.293380442437,0.159016237963,0.264154393402,0.211165066961,0.266951125381,0.237367127059,0.133509153766,0.2612708047,0.243591639548,0.140846937619,0.168483181524,0.22184234885,0.199921547857,0.0323684513899,-0.00206246169076,0.222582814004,0.237592564946,0.234574470627,0.261118448111,0.208679066409,0.266561610553,0.238947191822,0.258186069953,0.00573319274721,0.200808555098,0.237691615801,0.300408651707,0.342882350792,0.38058814099,0.34038768037,0.285173875203,0.354917694264,0.224223195908,0.270529190908,0.409310494418,0.311987748433,0.314420185634,0.30570907855,0.293596630597,0.317895640034,0.343371927952,0.333153190764,0.344158800457,0.386008536429,0.330129823049,0.338531017185,0.377357664853,0.339857824549,0.39456476917,0.36248480549,0.377302872608,0.396074972943,0.367173096865,0.385951781418,0.405243295372,0.401566949065,0.317117249833,0.352188212234,0.377819219902,0.409355590844,0.359319151699,0.367479575187,0.396503437587,0.350085776289,0.273115750262,0.263729541307,0.311262410615,0.393319794524,0.41480443288,0.37691918832,0.398293936843,0.282198076303,0.299248587473,0.346304170305,0.312418684099,0.235575277042,0.260583743458,0.376805271899,0.349880216109,0.38379850091,0.384301673354,0.252822891812,0.272224619271,0.353066160665,0.392650477359,0.392390897188,0.368393787682,1.0,0.605706604872,0.503524364466,0.507586288832,0.50406518296,0.345068398221,0.363168264601,0.338407632407,0.386357611596,0.391551885047,0.340371927702,0.361618568888,0.340164266806,0.408825916626,0.323750103617,0.319310767322,0.362446020216,0.385483649935,0.313374599008,0.283671943085,0.411808463272,0.300863599608,-0.00327878238795,0.00792390221698,0.0306849680134,0.00455285360238,0.0241720320307,0.0218288017198,
Dealer Reputation,-0.0254840947671,-0.0271937862555,0.0572304208334,-0.0375103871164,-0.0287586643514,-0.0264167233769,-0.0252836619149,0.00662913782396,0.0161807897549,0.126665601385,0.0583718001673,0.244229086071,0.228012938947,0.254487764665,0.24883297213,0.257562078053,0.299655969639,0.325446117219,0.331570218173,0.0533248621783,0.210866734088,0.169217224866,0.183175343811,0.179073959679,0.13999885456,0.288493724869,0.24465389931,0.148806225605,0.0622070339881,0.23317700945,0.179701411653,-0.0435591384853,-0.0585439878178,0.258938363755,0.259817750271,0.250306825882,0.295880052144,0.139231876195,0.24719933263,0.235166013924,0.231713726533,0.017681217753,0.260779509249,0.330932250222,0.367260026417,0.379618136856,0.411679517025,0.379644442343,0.386916091673,0.363852029662,0.350993158637,0.356451509218,0.42142310692,0.424049065374,0.42781596126,0.431199795687,0.418398372311,0.392021080355,0.391458006185,0.397781151576,0.405010491525,0.403269193105,0.416973216124,0.439097010917,0.440145981008,0.417675247895,0.468937383171,0.448697751108,0.400969119783,0.429005450119,0.42607841968,0.40083549424,0.418602003838,0.434142485787,0.438554236703,0.455374158462,0.420021897954,0.437531436989,0.426302416582,0.431141977023,0.417120866864,0.466716485314,0.397233958054,0.400836837491,0.421122922937,0.490059982113,0.468116497126,0.402109435054,0.473579631879,0.421545817462,0.43789586134,0.451299067735,0.460614082534,0.359543341679,0.363339856365,0.456906651574,0.479563947918,0.435452595826,0.465765484358,0.324190527147,0.358216669128,0.379917302075,0.467116899879,0.512371097846,0.429128076701,0.605706604872,1.0,0.755688409932,0.6926692909,0.478841018509,0.347382403542,0.332559378515,0.455045762552,0.463256507274,0.48313253672,0.332863964777,0.365484423573,0.423768299601,0.37550911462,0.410938328262,0.299807948401,0.38866987366,0.364647666482,0.419511937817,0.339680505905,0.409691701263,0.38526460299,-0.00876963200484,0.0105747759021,0.0450751322699,-0.00184504134993,0.0160133671384,0.0113216129438,
Overall Experience with Selling Dealership,-0.014757122535,-0.0178873283226,0.0148757602499,-0.0222333376892,-0.0170732346309,-0.0174380698148,-0.0187104871892,0.0128281147118,0.0347307760975,0.150716565345,0.0542170592412,0.22689499491,0.227576765232,0.233678056949,0.241725875556,0.251577720305,0.289445194451,0.322799902488,0.289399530203,0.0173363080199,0.157382900565,0.147369434815,0.13331531183,0.139538076578,0.143861945733,0.289652957579,0.23595919895,0.12585147343,0.0216899608033,0.232244435728,0.157903421987,-0.0474987083122,-0.0550788991514,0.227970425666,0.252770868552,0.236719373667,0.274368550504,0.114449196646,0.228040100788,0.216303432612,0.21450420476,0.0244722742936,0.276420509563,0.368902811235,0.377749201794,0.358587101504,0.38200326156,0.362696966212,0.398263431813,0.323885713483,0.375599263736,0.368365953795,0.375112579784,0.420503834083,0.434405641671,0.433143167938,0.433322823563,0.39034017224,0.378788342881,0.387070648214,0.408514223178,0.38936499738,0.418570644098,0.437437275018,0.427217263528,0.417407899431,0.451458709339,0.43712984012,0.377204146435,0.400214026925,0.416265249694,0.370050990028,0.3871056871,0.406195060323,0.445303919947,0.440122529158,0.3817990067,0.39120139419,0.404999914769,0.407030165446,0.366909878357,0.447957413716,0.424313236478,0.418824996659,0.429396481248,0.469891425588,0.440709438569,0.381655637752,0.431647111006,0.424943021547,0.442473174832,0.444138452103,0.45750935751,0.374294093894,0.39572333893,0.413998548155,0.458453311759,0.423146080791,0.449054406998,0.330408181975,0.366731486349,0.33797278508,0.443566457866,0.476742490745,0.389670387017,0.503524364466,0.755688409932,1.0,0.760343086812,0.432078403808,0.29389096194,0.287768213449,0.454182582964,0.439866472447,0.47142408577,0.292829496784,0.332008442883,0.421039173755,0.315712052793,0.406908398759,0.273160557701,0.364610758839,0.325721728617,0.413520506172,0.343267735219,0.36386898848,0.3694042487,-0.0090655167222,0.0256453417117,0.0477968805909,-0.00718375029386,0.0131532956469,0.00929951223873,
Overall Experience with Service Department,-0.00154319076089,-0.0165499819343,0.0429852290252,-0.0343852898889,-0.0300018865029,-0.0220164261609,-0.023075769005,-0.00913551196739,0.0313201206584,0.144067543289,0.0454245664639,0.242883252855,0.228076218575,0.250514546788,0.257945192949,0.271013978923,0.314120543934,0.323795823119,0.302355576473,0.0316142959707,0.200079705552,0.173274032857,0.166954662072,0.168983905324,0.121332485149,0.314057841578,0.258105543505,0.131015696801,0.0379317046724,0.242877332297,0.145061551737,-0.0321623028061,-0.0494315575349,0.249005103377,0.25224783894,0.25145552697,0.282626579375,0.138183813002,0.245916162212,0.22921438713,0.229084659305,0.0227436705046,0.239108910919,0.284851845912,0.367291074708,0.371019942776,0.395529256811,0.376719455214,0.393414037813,0.351966091878,0.35875180246,0.363044365073,0.401257643109,0.41647216385,0.441359285326,0.446319002646,0.434792551208,0.398093941934,0.391624086082,0.405113226252,0.404832430254,0.399040344979,0.417409273608,0.440147120406,0.441269223447,0.414720345857,0.461158775281,0.439764496076,0.387947592382,0.414955188498,0.415444121269,0.386359873369,0.412217177738,0.425575585892,0.436553178173,0.456988951942,0.409783608581,0.423897241408,0.426195737551,0.427422952734,0.389018551864,0.456537241936,0.408691664967,0.41291807322,0.4303589464,0.483585661901,0.452145117251,0.392930325883,0.477756968824,0.42845140619,0.451216684218,0.45323698456,0.466040925185,0.34262097086,0.349271215793,0.445583527848,0.490774551694,0.432991744184,0.455006451729,0.325509865131,0.33438496921,0.373919892881,0.44042047646,0.471558388105,0.417136283803,0.507586288832,0.6926692909,0.760343086812,1.0,0.470283351774,0.307733640682,0.311334776518,0.457921082622,0.451749194923,0.467236104009,0.338882119107,0.373511179959,0.421356974934,0.359489884803,0.421513100779,0.291392970601,0.387784003114,0.367758403749,0.42787528755,0.342460443983,0.392997397528,0.37809548137,-0.0176905218788,0.00629996475199,0.0434129338989,0.00213682899415,0.0145156108426,0.010262614004,
