,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Advertising/Promotion,-0.0141432799323,-0.0879987725313,-0.113762820297,0.0530749890533,0.0440419548423,0.0330567730863,0.0158300953713,0.0210886315203,0.0392028222145,0.141802974203,0.101084376722,0.233381763248,0.224447685789,0.312509524886,0.269170812177,0.26883086894,0.243648734118,0.208530558261,0.340282881485,0.232799834909,0.329208138156,0.265165502971,0.32283913497,0.275027184558,0.145326755473,0.30656340708,0.290749555136,0.25019735028,0.252084219407,0.26427317793,0.321269261844,0.130131747498,0.0722586583721,0.226570261912,0.275160177701,0.284214667766,0.2968411397,0.282817720325,0.32420538891,0.283329221448,0.282829753296,-0.0211998716409,0.16011908204,0.165670308439,0.258148002419,0.357688440129,0.411883782938,0.374872672018,0.231729864981,0.346504273486,0.158395799801,0.235064956655,0.39364502166,0.229985504602,0.258001090178,0.25072125342,0.226499853588,0.275649021233,0.335011905312,0.306441388101,0.277453047806,0.348590835907,0.250671449707,0.262787798568,0.342795968019,0.264174176843,0.328372181768,0.306269992931,0.365726000184,0.344640635724,0.327806514966,0.324352464376,0.400902309755,0.334405581311,0.229715903963,0.283976121913,0.378947268394,0.418587822883,0.37269352125,0.32946063737,0.457728711687,0.367023339056,0.197722544487,0.174400322803,0.250570928953,0.342208508379,0.393446224992,0.303249648561,0.481380275806,0.199431400167,0.205196891189,0.272144858748,0.250023228664,0.269621542461,0.31281324103,0.402065139971,0.345302521629,0.391974469553,0.365751822001,0.333812245183,0.339925315949,0.419968547054,0.382120238303,0.361988540437,0.340431877274,0.496792719351,0.464832815227,0.408111150216,0.444957059124,1.0,0.467226428339,0.496852317171,0.262642934785,0.360105713978,0.37191611125,0.274117912033,0.32974878125,0.514722228104,0.46761060735,0.507486208046,0.446519897724,0.391404950228,0.502006466708,0.294820712365,0.282859299092,0.443918173071,0.365968126739,0.00872363042512,0.0200798567121,0.0303355783785,0.0135914891562,0.0190609293262,0.0136771931515,0.00449129047749
Advice of Friends/Relatives,-0.0202766011265,-0.0651477350722,-0.220430171863,0.0540565768341,0.0550435272693,0.0273677627362,0.0139984124962,0.00640489735028,0.0265621931795,0.152616027195,0.137184021899,0.163387606307,0.194399470953,0.263884775585,0.211939083079,0.203129351093,0.180062399262,0.172015708923,0.287069865641,0.253940396924,0.293785679656,0.264660867581,0.307226594161,0.279967819193,0.175441338527,0.281141043524,0.260990239277,0.243948772692,0.264675226654,0.236203154659,0.295381386141,0.178605163418,0.136362118545,0.174872449716,0.239046285295,0.211918232564,0.235342537854,0.277409284307,0.28287504803,0.242131289231,0.239606179665,-0.00224167425592,0.117660282492,0.107482578505,0.179569928708,0.244134343946,0.288323959593,0.26705633834,0.148999939949,0.225049801522,0.13351440896,0.166870947414,0.303851106793,0.180590313529,0.190249608991,0.182874200864,0.171633574084,0.182321485621,0.229566644145,0.205642091106,0.18554377623,0.230626269234,0.161328833905,0.175641233281,0.236407997317,0.181573505749,0.223101909299,0.208632174187,0.295016101802,0.276443698549,0.255969420014,0.259273157318,0.31536902957,0.263002175653,0.166833814726,0.194378194756,0.254091604495,0.30377107392,0.259314737557,0.218252071816,0.337723520445,0.263496609994,0.176230285064,0.148864253135,0.18439319269,0.245225248999,0.279942068252,0.24047833492,0.481875526133,0.159713187296,0.163091126347,0.217695886687,0.18998213984,0.220976776265,0.224460431193,0.296390357554,0.242692364184,0.272560354355,0.249086387713,0.26340408956,0.268555156135,0.327922619497,0.265440986046,0.267960517044,0.206209628757,0.335831878725,0.332379182737,0.279800449729,0.286739826246,0.467226428339,1.0,0.58661412393,0.187845478105,0.254534678902,0.263590616402,0.291878750834,0.270585300378,0.330590624582,0.440010305412,0.342380770444,0.365446453916,0.293030543587,0.474264132169,0.211891703616,0.219013626713,0.315649139695,0.276240197087,0.0344971052852,0.0415867439012,0.0362494570645,0.0049263452516,0.0121468070592,0.0143415308811,0.00488953527572
Magazine/Newspaper/TV Reviews,-0.00439428307883,-0.0133626982111,-0.110544009766,0.0462761082154,0.0449673781344,0.0276775307907,0.0097682318054,0.00644578110403,0.0693838467628,0.18235394878,0.11955460495,0.208597158803,0.183855419962,0.262340919944,0.271066243309,0.255449273011,0.228928580443,0.194485707556,0.216710561358,0.19060639646,0.289125482775,0.268092520618,0.301954931393,0.278537234813,0.180042642744,0.298822208087,0.273494221723,0.20194099954,0.203731919125,0.263181849766,0.222226449362,0.161121179579,0.133410684265,0.198813996173,0.250641969294,0.268346097015,0.279588186062,0.291725271911,0.297421424624,0.256728257216,0.277825245397,-0.00177532860622,0.126297579797,0.103444722387,0.240315461904,0.314069035693,0.339346869417,0.334883742044,0.234186108303,0.314662818559,0.15317835012,0.212870896282,0.318101563759,0.182113403426,0.212353625453,0.212926195333,0.198349504091,0.229577836171,0.269975431982,0.265355851531,0.252584133693,0.282597215158,0.236058402378,0.240709564638,0.301811220876,0.246820012965,0.241558678176,0.226552484318,0.291638054713,0.280871426225,0.260346940642,0.27057347076,0.334113679031,0.273502693453,0.199936073962,0.230595826472,0.299475840537,0.336003519955,0.296910174475,0.264735779753,0.320873006082,0.296370863456,0.213981766042,0.166647874816,0.262554699022,0.301941395684,0.330136250489,0.261715121827,0.513890962544,0.178347766522,0.17892292765,0.210171288405,0.20259196333,0.203972081103,0.199022265503,0.291317020775,0.234880775356,0.334441260627,0.303656675231,0.232066510091,0.225476948214,0.324961628128,0.287750924487,0.284700877954,0.221818228672,0.342232209523,0.315321617894,0.267076521995,0.286402707083,0.496852317171,0.58661412393,1.0,0.214213623265,0.291202544527,0.286865925363,0.323091867,0.322765397265,0.314326294921,0.445961967364,0.303485289729,0.32363818506,0.329984552218,0.481723555513,0.245500650489,0.244196980758,0.357885424308,0.228419814705,0.0260468447685,0.0118546652287,0.0612971085511,0.0180606433416,0.0130551544325,0.015400742015,0.00538805232946
Overall Seat Comfort,0.103288284375,0.0413236858064,0.0565785501265,-0.0487215345462,-0.043711690825,-0.0343674184846,-0.0173578681552,0.0165320659583,0.0769930177213,0.182696817404,-0.00846788899495,0.23389478223,0.23818009669,0.203922594796,0.268225920297,0.285218520684,0.344237264973,0.405514008407,0.333696196357,-0.0975940019388,0.0729916448126,0.0798314942129,0.0692728695589,0.0932728208051,0.148062926061,0.261189414608,0.23476226491,0.0701301090722,-0.0968278800318,0.235054118064,0.0821721928151,-0.0144634384412,-0.0129192383343,0.340533964193,0.261619719114,0.260055244471,0.336433771844,0.089419054233,0.21298026728,0.214358646887,0.186523581535,0.0472980340823,0.239533045877,0.215818486616,0.476463286307,0.377865584218,0.369676009452,0.422036680079,0.51395515885,0.369287766911,0.531090282774,0.493010886372,0.398353410803,0.665528795531,0.591277482132,0.581555621233,0.597774556068,0.520264276985,0.475246164568,0.497944399283,0.591425030517,0.520072105391,0.609427146139,0.626139184869,0.583429373738,0.614974057381,0.635655007274,0.670985324995,0.495405612684,0.541540961172,0.606389502358,0.500177018653,0.481188591056,0.542398270148,0.9107550905,0.728537019987,0.554236377699,0.52751661505,0.54469061257,0.596815882733,0.381003535768,0.553951540921,0.523208838405,0.498078090776,0.521637920122,0.584181853096,0.51311640774,0.519436466108,0.338776991533,0.505947034781,0.55911541678,0.527482473538,0.550940431848,0.39234934766,0.355622915293,0.361134620835,0.455094177634,0.483110761665,0.523477178418,0.33816234412,0.324167080558,0.341932651845,0.418704415803,0.433474904945,0.269278986479,0.304925908233,0.410814306196,0.41699302731,0.412372532696,0.262642934785,0.187845478105,0.214213623265,1.0,0.674380440555,0.470942870581,0.245336096439,0.360422447019,0.300061246401,0.236649879866,0.257784971687,0.142991871433,0.440489629672,0.272718806294,0.539481706719,0.453134345053,0.380335763835,0.400931013957,-0.00581412268767,-0.0133243602575,0.0693397410355,0.0128156489266,0.00476357098461,0.00224498516691,-0.00300223246422
Overall Interior Versatility,0.103466211811,0.0445849881356,0.00828155542584,-0.00267664559436,0.000243946121218,-0.00489024824285,-0.00425777528968,0.00870645295101,0.0949625517068,0.21095591188,0.025382235725,0.264636245325,0.244460987383,0.270494459499,0.303636682119,0.3129420467,0.35247461024,0.373847593701,0.332405333873,-0.0275855483016,0.166236293953,0.161334454476,0.162635796706,0.17730897426,0.158220404837,0.323399911097,0.286591717888,0.0927622108973,-0.0225367233216,0.285380747561,0.11902777791,0.00512402732575,-0.00190299018951,0.322872316807,0.307018155819,0.319290947728,0.452419487713,0.170340602277,0.284440563289,0.267854682144,0.256736577811,0.0350454165012,0.239195670292,0.210800253308,0.489697488294,0.442456558223,0.449971837093,0.483060550702,0.511764281564,0.424915047768,0.433909673982,0.481964743345,0.470395786414,0.536014052077,0.542392155478,0.53380352007,0.528084816527,0.510517852522,0.500378182434,0.511076390839,0.6150931631,0.579162449396,0.624512150863,0.63490246037,0.620278730977,0.644949563459,0.609741789245,0.613259704329,0.545757987948,0.621417713845,0.620739057373,0.582063489185,0.523754860301,0.620806476095,0.661325822581,0.677344162491,0.588334071539,0.679190238476,0.581530176334,0.580189304339,0.46199790562,0.554823847859,0.486535878127,0.432342750683,0.533016351859,0.58967196355,0.565099807207,0.586205590241,0.385408057105,0.452606239228,0.494498158217,0.495196090106,0.494749464173,0.375846143069,0.340055432249,0.403816825875,0.435440777671,0.541974542222,0.563860958241,0.344266796587,0.327501871822,0.421950580315,0.478096699519,0.47949935656,0.316401228476,0.367712240324,0.429500426107,0.415415612195,0.417540113205,0.360105713978,0.254534678902,0.291202544527,0.674380440555,1.0,0.515120715094,0.295013668117,0.397456407067,0.318686055912,0.334925037957,0.286079479823,0.204293106933,0.510423969745,0.374269283284,0.504574916166,0.472939544637,0.476355211259,0.431453847618,0.00783937962809,-0.00365002109033,0.0731682253098,0.0119669493979,0.00277931707477,0.00251195929816,-0.000547166098901
Overall Image of the Vehicle,0.0547842115675,0.0391444048656,-0.0103286705975,-0.019908543876,-0.0227843482895,-0.0148784597985,-0.0092602052382,0.00643982041439,0.110115919685,0.191751965606,-0.0127977311917,0.266548518728,0.258584850383,0.26482949961,0.32700304158,0.313645473179,0.334589166569,0.357408337988,0.308379314086,-0.033020179607,0.148031606542,0.123024394979,0.103549982804,0.13212151406,0.105185423182,0.359357147498,0.303245726911,0.0837403304205,-0.0381328815222,0.374879041892,0.125015748719,-0.047451135054,-0.0619833928216,0.259404620622,0.4075701865,0.414238342327,0.352284059209,0.137399485601,0.359640174154,0.32569134755,0.365310595751,0.0423454249082,0.259143166866,0.209074555236,0.531169863772,0.450969570025,0.443942321821,0.470056475045,0.493710399159,0.354783147665,0.39648115227,0.471502190334,0.368828104905,0.424347598303,0.448364439572,0.436416495841,0.447604536665,0.437818500649,0.429846695597,0.430079999299,0.529994767981,0.502878012733,0.512644818334,0.521123645591,0.485556983905,0.53179944113,0.450218622426,0.456431387571,0.39635521635,0.423239503277,0.444014177715,0.399647949705,0.406950785172,0.419587881263,0.461177467429,0.46077796504,0.415687642286,0.446059459845,0.492469338823,0.468788504569,0.394959805656,0.489160610488,0.459054267434,0.410916289866,0.487368540381,0.508211334917,0.510746174736,0.401131816245,0.357644651055,0.425418984292,0.445595285486,0.432495624188,0.451222496287,0.374317451572,0.354051380903,0.41964373638,0.442010499889,0.550748556454,0.558198094852,0.363965384742,0.371830771104,0.384173551085,0.757017902403,0.741394009152,0.390772928717,0.367722342875,0.444230332684,0.429290814008,0.412283134929,0.37191611125,0.263590616402,0.286865925363,0.470942870581,0.515120715094,1.0,0.262536249095,0.35758560305,0.324976538699,0.28358786853,0.298706578324,0.205756651282,0.438333725368,0.350941969286,0.445261295713,0.408124054375,0.413715603,0.392171961243,-0.00805651414787,-0.0103070654048,0.118585114647,0.0071747754864,0.0110181304892,0.00787642942882,-0.00123758776793
4WD/AWD Availability,0.275015664675,0.0831148736768,-0.0771375841833,0.0443760593643,0.0384733304969,0.0208949057941,0.0190319814317,0.0146720081841,0.0873969889546,0.158207557009,0.0361630655191,0.181640299172,0.148821803638,0.257646971258,0.29298681519,0.26834598112,0.259561069507,0.210601601538,0.177839802339,0.0284876787089,0.237977384892,0.216058490208,0.286248831365,0.423285610759,0.198667677299,0.294328384617,0.242115833891,-0.0259467980371,0.0362711965234,0.204122004389,0.0573893863589,0.0481172090186,0.047435337925,0.160234550931,0.208811876346,0.23776282045,0.260649171153,0.166193727612,0.261073192886,0.23518876368,0.237046020339,-0.00702665734188,0.0998066772143,0.115101661722,0.246083513637,0.275392161537,0.288570569467,0.297998336876,0.242076625795,0.254532614935,0.207950257857,0.231348065154,0.393973663947,0.23788721223,0.249640775895,0.282336885303,0.260198428145,0.285843310843,0.287449398149,0.283474666083,0.26432497139,0.272079344362,0.254073071196,0.267819222391,0.275199344304,0.262823411502,0.245374994639,0.239715705216,0.280699366704,0.310103112148,0.272772095378,0.315318069511,0.269104867458,0.313191499666,0.2360004772,0.264168819716,0.272745250636,0.322112217265,0.27830417987,0.277436966786,0.290544724565,0.281847139416,0.220564882238,0.229364236434,0.254089991946,0.283489075001,0.304855122134,0.303032004329,0.374526435161,0.239504696587,0.228360021789,0.229691924776,0.235323653056,0.117589664384,0.129751286772,0.249773436356,0.230411654735,0.302522536819,0.282225608348,0.081236878015,0.0829140599928,0.200782741709,0.247842253653,0.250702105761,0.173895568429,0.256500466018,0.257453539142,0.246099099242,0.278364530596,0.274117912033,0.291878750834,0.323091867,0.245336096439,0.295013668117,0.262536249095,1.0,0.405823954668,0.168710277516,0.54675727441,0.167948269344,0.246022163015,0.290904617098,0.462468834351,0.26689928014,0.248272714077,0.341838094572,0.164938517648,0.03720611143,-0.0310658758917,0.0314686422965,0.00452337446938,0.0171383252067,0.0110881734238,0.00241694106973
Navigation System,0.137126740991,0.0743167921719,0.0641481567898,-0.00726936920136,-0.0146267657089,-0.0086144201005,0.00470201974173,0.00284737614463,0.135702287927,0.170933443128,-0.0461968746715,0.214894097952,0.187832505658,0.276856633827,0.329977115077,0.324837839457,0.304690501794,0.285148779852,0.285525514917,-0.0997919213585,0.17861996138,0.145124201437,0.227252266666,0.234165001542,0.140948430774,0.287980379059,0.253261204529,-0.000478996502377,-0.0703420536466,0.245968688378,0.0522820616434,0.0341298931214,0.03564414327,0.277563101901,0.278058590214,0.318512556066,0.342624797387,0.200822081222,0.314535517133,0.274072540528,0.271664893488,-0.00483159581066,0.141492362116,0.134375975002,0.329213197117,0.369535208161,0.376645348031,0.392843788299,0.332485042215,0.349132020975,0.248649939451,0.307146871678,0.350501442027,0.328131290701,0.308733888733,0.318642853648,0.304818328179,0.352250456271,0.355409379646,0.367135533576,0.403670488079,0.401274544436,0.378565122734,0.392977509597,0.443512877152,0.392520995209,0.360800043096,0.35215438454,0.328485470912,0.337583459438,0.341202509165,0.326369099696,0.367828523331,0.348193603684,0.343133912297,0.39394550473,0.387102623604,0.386791276687,0.420974353898,0.424133519679,0.384652909217,0.380981797014,0.260716848556,0.267741135775,0.323908874381,0.450873412194,0.524955113468,0.321221975463,0.387750502076,0.289483123801,0.281778053276,0.298667112374,0.295747987726,0.162198738761,0.171809843918,0.313176644373,0.322613300235,0.480109796213,0.407516873641,0.166244165767,0.127199774496,0.283834917934,0.325572581522,0.318506637534,0.241870214479,0.318312718186,0.336268421848,0.307918843703,0.344135860477,0.32974878125,0.270585300378,0.322765397265,0.360422447019,0.397456407067,0.35758560305,0.405823954668,1.0,0.243987865461,0.43574553427,0.212407822464,0.246515230798,0.46804702661,0.478111082852,0.323092775444,0.409619379764,0.537252692665,0.251373102897,-0.0123136007779,-0.0390257897524,0.0748949872115,0.00748285775445,0.0104146854124,0.00715277807627,0.00245398445849
Discount/Rebate/Incentive,-0.023471616647,-0.125636614135,-0.070330977016,0.012340957484,0.0158034280467,0.00258099399788,-0.00201726454359,0.0240947190704,0.0250745533254,0.125715304561,0.0763125565691,0.17119061445,0.200385566565,0.215837013367,0.190997778174,0.209788267587,0.219891892237,0.227716334787,0.287809649041,0.102930632841,0.183407688798,0.162853123175,0.156225869761,0.13359864387,0.127753788302,0.199408170144,0.185921784034,0.248151953138,0.116451835064,0.179958534824,0.356490363916,0.140505474995,0.0782150128629,0.218102497764,0.202821988423,0.180704256324,0.234435210977,0.12828822113,0.179052407685,0.159176195612,0.136555701394,-0.00554505791934,0.13411466004,0.137748888438,0.221567244223,0.259176219023,0.290801491842,0.275944084127,0.221091284816,0.234973426847,0.210279024918,0.207797909593,0.26894840671,0.271939294619,0.277493720566,0.267975655398,0.259921483383,0.255285336378,0.272055676574,0.260209500041,0.250304119995,0.282925507864,0.251717957082,0.273570590532,0.300070622577,0.256974335685,0.310475032572,0.306852543962,0.294196546296,0.292634097555,0.306041125635,0.274163764003,0.304512322197,0.282805737242,0.284683856497,0.301545849822,0.314252485654,0.312358140356,0.310283075555,0.304595649348,0.331011548004,0.345572847888,0.249222738,0.247313299636,0.257778538354,0.333913443113,0.334670482405,0.270771973757,0.417530702241,0.265193251856,0.270805505658,0.303270631929,0.307392149161,0.393902455879,0.502378935827,0.402688759037,0.418513825541,0.337642420733,0.364336232057,0.383143107388,0.449850625543,0.330818307746,0.308570305796,0.315214781157,0.260026428286,0.326932702128,0.405564975538,0.389801684925,0.384834821117,0.514722228104,0.330590624582,0.314326294921,0.300061246401,0.318686055912,0.324976538699,0.168710277516,0.243987865461,1.0,0.292222241598,0.670739259451,0.368511946441,0.297452185911,0.323741785205,0.294409006012,0.25177329092,0.293512226949,0.375504560108,-0.0011696029245,0.031138625111,0.0312051709224,0.0266546959451,0.0142976767381,0.00584347702125,0.000314189612204
Towing Capability,0.11452381338,-0.0186766410319,-0.09035999711,0.059048927348,0.0458129504533,0.0398090683211,0.0186952481965,0.0116398306388,0.047952998745,0.166762981898,0.12705511124,0.220703813746,0.187356452541,0.339273675891,0.307517214497,0.297621536839,0.25813220095,0.204862900847,0.298380848331,0.217650990745,0.404589445341,0.349528336194,0.546957822179,0.486546503409,0.202651423427,0.344180316871,0.287048345258,0.149392534261,0.24568057695,0.239691095969,0.218321375737,0.124998109957,0.0861517422663,0.217957650313,0.245882283782,0.265922309061,0.314246237806,0.300068991864,0.318371692568,0.277963762756,0.266346634243,-0.0309673320632,0.107910139492,0.110309490995,0.21036106255,0.325506163756,0.38167893747,0.338165384579,0.208228242698,0.337918879304,0.151892547565,0.214945396239,0.432743837855,0.223075555697,0.237012122166,0.246595943472,0.219745596769,0.283337121068,0.32343109945,0.307607490859,0.241959249042,0.300769431282,0.223538942055,0.244001095415,0.30549452305,0.236972702965,0.288511877474,0.273512243723,0.35793771404,0.356432849565,0.314841445191,0.360628981751,0.367123189867,0.355870971332,0.210109478306,0.271656999411,0.350003057626,0.414176061441,0.337674991851,0.309223045194,0.417033358789,0.33331081921,0.17901524079,0.167657398003,0.237615575017,0.314203086982,0.355117264767,0.330008184568,0.5108486947,0.18889228041,0.189963855275,0.240567691572,0.223454301663,0.17218551798,0.172237548255,0.347745491502,0.280534478976,0.341379107017,0.311948816601,0.206000480378,0.192687091587,0.342304788902,0.283232142675,0.276237597789,0.274663024928,0.358307732478,0.330206582272,0.276487520937,0.320000543346,0.46761060735,0.440010305412,0.445961967364,0.236649879866,0.334925037957,0.28358786853,0.54675727441,0.43574553427,0.292222241598,1.0,0.305011001063,0.343624751418,0.352577724296,0.662993994069,0.289587444658,0.255206233825,0.429719892023,0.280461751913,0.032704778392,0.0058525858628,0.0180393377357,0.00698090014207,0.0163037600909,0.0110289465017,0.00551416472296
"Interest Rate, Credit Terms",-0.0312557480181,-0.12823262193,-0.173168283909,0.0498416740277,0.0459013167446,0.0296209990064,0.0114090309649,0.0329257838908,0.0458734065911,0.14517633466,0.0750743370847,0.176323558301,0.226673555178,0.234256647713,0.190359031708,0.209485767734,0.212903724131,0.202065528589,0.286352518052,0.133299059737,0.19571372655,0.175836791368,0.181077624283,0.173128359413,0.121261644491,0.223370541384,0.219086056657,0.264267178842,0.147105195502,0.207891475271,0.346341600741,0.123063545539,0.0630205780831,0.182844697529,0.212540149366,0.186553594639,0.224550354445,0.154667560815,0.202812011625,0.188414673118,0.159915769726,-0.00475221039292,0.148928519388,0.143441106649,0.207227864392,0.241147801133,0.284549365945,0.259342641285,0.187111095346,0.185105532952,0.187295920976,0.191467062547,0.264634656448,0.239922315903,0.24914155104,0.241874438928,0.231709124849,0.22808770283,0.255229614027,0.233354282808,0.219537727825,0.255386290389,0.210292971063,0.227545147431,0.261509313518,0.217951613207,0.2773736914,0.270124133306,0.286053574311,0.27249327013,0.284377456666,0.245450852812,0.288311394138,0.257849431332,0.236648408998,0.250770948932,0.264186789825,0.287760391816,0.300804176947,0.250878528701,0.328815803905,0.312414865219,0.216870157298,0.205578415234,0.219590593951,0.287270089369,0.29422409821,0.239167408808,0.401264163061,0.22325076425,0.23145208399,0.269372503702,0.269430428068,0.333212528509,0.390039734893,0.368578052396,0.363905241269,0.297188407383,0.314862719378,0.362232714073,0.42285820564,0.323804265584,0.281394448405,0.288872814123,0.233962030866,0.308278426813,0.375941754216,0.360392238261,0.362856591421,0.507486208046,0.342380770444,0.303485289729,0.257784971687,0.286079479823,0.298706578324,0.167948269344,0.212407822464,0.670739259451,0.305011001063,1.0,0.434751949217,0.301440244998,0.34581443759,0.272942850853,0.247565335325,0.272173373569,0.369150853744,0.00529699240438,0.0538807585231,0.0305468180337,0.0269711980482,0.0182872367638,0.00708578645439,0.00124383957145
Leasing Terms,-0.0303319965484,-0.0464554857477,-0.203588566914,0.0953056339935,0.0803513176691,0.0583747215174,0.0335020319443,0.0187895921102,0.101106959726,0.160889851712,0.0703667708245,0.17055539153,0.173953804674,0.24605715449,0.209899315465,0.218573177183,0.175955934095,0.132258144036,0.203144336752,0.188846957103,0.226844513803,0.179056935361,0.247052820557,0.226129567245,0.102474756081,0.204500590128,0.205134426378,0.137872026862,0.194908511448,0.185723861384,0.233637078171,0.159811972293,0.128211256279,0.133142904462,0.216398114726,0.201641490299,0.186491502496,0.223329610934,0.248541426419,0.217086656852,0.210656178219,-0.0163420933348,0.0788974371144,0.105030674266,0.158771222363,0.234088041744,0.268870961945,0.23868410104,0.116655555292,0.202972332373,0.0866353065137,0.14229336612,0.221269822896,0.131089076126,0.147073524694,0.141754339413,0.128224267522,0.173755949292,0.224836227509,0.193478211435,0.16220596978,0.213071600391,0.130792033001,0.142604491551,0.194963927321,0.151817481228,0.173757184318,0.161612244085,0.228148530777,0.198094949238,0.184668436316,0.179217898901,0.24305299787,0.185485688846,0.121095575126,0.158075148576,0.233413247314,0.245141032293,0.243448735785,0.185351290859,0.276560535469,0.211783698373,0.073426002465,0.0999354206939,0.125916884258,0.204184277605,0.253028729726,0.160308618631,0.334722877395,0.113030477873,0.111735716337,0.156779653108,0.14501671859,0.147073209383,0.200241901774,0.264506089518,0.215451086244,0.268671569081,0.235950457528,0.191218912935,0.202458557779,0.269162584245,0.205949730859,0.189482544552,0.214819699173,0.298492999673,0.269988616607,0.246525897157,0.257983759859,0.446519897724,0.365446453916,0.32363818506,0.142991871433,0.204293106933,0.205756651282,0.246022163015,0.246515230798,0.368511946441,0.343624751418,0.434751949217,1.0,0.271635604935,0.378825383113,0.159478567823,0.226785159308,0.312406593737,0.222041828709,0.000644028678608,0.0163056925702,0.0238105663476,0.0212326840967,0.0194183092689,0.0124306451268,0.00437051278053
