Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1020291396,1,0,Married,Some college,White,Medium,2,0,0,Low,1,1,0,"$75,001-$100,000"
1020298684,1,1,Married,College graduate,White,Long,2,1,1,Low,1,0,0,"$50,001-$75,000"
1020299737,0,1,Married,Some college,White,Long,3,1,1,Low,1,0,0,"$75,001-$100,000"
1020301987,0,0,Divorced/Widowed/Separated,College graduate,White,Long,5,0,1,Medium,1,0,0,"$50,001-$75,000"
1020304919,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,3,1,0,Medium,1,0,0,"$50,001-$75,000"
1020305605,0,2,Married,Post graduate study/degree,White,Medium,4,0,1,Medium,1,0,0,"$50,001-$75,000"
1020306245,0,0,Married,College graduate,Hispanic,Long,3,1,1,Low,0,0,0,"$50,001-$75,000"
1020315643,1,1,Married,Post graduate study/degree,Hispanic,Long,2,0,1,Medium,1,1,0,"$30,000-$50,000"
1020320388,0,2,Married,Some college,White,Long,6,1,1,Medium,0,1,0,"$75,001-$100,000"
1020323069,0,0,Married,Post graduate study/degree,White,Long,5,1,1,High,1,1,0,"$100,001-$150,000"
1020326629,0,0,Divorced/Widowed/Separated,College graduate,White,Medium,6,2,0,Medium,1,0,0,"$50,001-$75,000"
1020328982,0,0,Married,Some college,White,Long,5,1,1,Low,1,0,0,"$100,001-$150,000"
1020329458,0,1,Divorced/Widowed/Separated,College graduate,White,Short,2,2,1,Medium,0,1,0,"$100,001-$150,000"
1020331266,0,2,Married,Some college,White,Long,5,1,1,Low,1,0,0,"$100,001-$150,000"
1020331908,0,1,Divorced/Widowed/Separated,High school graduate or less,White,Long,6,1,1,High,1,0,0,"$50,001-$75,000"
1020332459,0,1,Married,Some college,White,Short,5,2,1,Medium,1,0,0,"$75,001-$100,000"
1020332874,1,2,Single/Not Married,College graduate,White,Long,1,1,1,Low,1,0,0,"$30,000-$50,000"
1020334346,1,1,Married,Other,White,Long,3,0,1,Low,1,0,0,"$75,001-$100,000"
1020334532,0,2,Married,Some college,White,Long,5,0,1,Low,1,0,0,"$75,001-$100,000"
1020335903,1,2,Single/Not Married,College graduate,White,Medium,2,1,1,High,1,1,0,"$50,001-$75,000"
1020337590,0,0,Married,Post graduate study/degree,White,Short,5,1,0,High,0,0,1,"$100,001-$150,000"
1020339232,0,1,Single/Not Married,Some college,White,Short,3,0,1,Low,0,1,1,"$30,000-$50,000"
1020342446,0,0,Single/Not Married,Some college,White,Medium,4,0,0,Medium,1,0,0,"$50,001-$75,000"
1020345690,0,2,Married,Some college,White,Long,6,1,1,Medium,0,1,0,"$50,001-$75,000"
1020345755,0,1,Married,Some college,African-American/Black,Medium,3,1,1,Low,0,1,0,"$100,001-$150,000"
1020348924,0,2,Married,Some college,White,Long,5,1,1,Medium,0,0,1,"$30,000-$50,000"
1020353847,0,1,Married,College graduate,Hispanic,Short,5,0,0,Medium,0,1,0,"$50,001-$75,000"
1020354940,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,4,1,0,Low,0,0,1,"$100,001-$150,000"
1020356226,0,0,Married,Other,African-American/Black,Medium,6,0,1,Medium,0,0,1,"$75,001-$100,000"
1020359799,0,0,Married,Some college,White,Long,6,1,1,Low,1,0,0,"$75,001-$100,000"
1020360533,1,2,Single/Not Married,College graduate,White,Medium,3,0,0,Low,0,1,0,"$30,000-$50,000"
1020360991,0,1,Married,College graduate,White,Short,3,0,1,Medium,1,0,0,"$100,001-$150,000"
1020361327,0,1,Single/Not Married,College graduate,White,Short,4,1,1,Medium,1,0,0,"$75,001-$100,000"
1020361645,0,0,Married,Some college,White,Long,5,1,1,Low,0,0,1,"$75,001-$100,000"
1020362889,0,1,Married,College graduate,White,Long,5,2,0,Low,1,0,0,"$100,001-$150,000"
1020364075,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,6,1,0,Low,0,0,1,"$30,000-$50,000"
1020364431,0,0,Married,College graduate,White,Short,4,1,1,High,0,1,1,"$100,001-$150,000"
1020365837,0,2,Divorced/Widowed/Separated,Some college,White,Medium,5,1,0,Medium,1,1,0,"$50,001-$75,000"
1020366124,0,2,Married,Some college,White,Long,5,1,1,Medium,1,0,0,"$75,001-$100,000"
1020368089,1,0,Single/Not Married,Some college,White,Long,3,1,1,Medium,1,1,0,"$30,000-$50,000"
1020375611,0,0,Divorced/Widowed/Separated,Some college,White,Long,5,1,0,Low,1,0,0,"Under $30,000"
1020376685,0,2,Divorced/Widowed/Separated,College graduate,White,Long,5,2,0,Medium,0,1,0,"$100,001-$150,000"
1020376928,0,0,Married,High school graduate or less,White,Short,2,2,0,Low,1,1,0,"$75,001-$100,000"
1020378220,0,0,Divorced/Widowed/Separated,College graduate,White,Long,4,0,1,High,1,0,0,"$75,001-$100,000"
1020380666,0,0,Married,Post graduate study/degree,White,Long,6,1,0,Low,0,0,1,"$75,001-$100,000"
1020386176,0,0,Married,High school graduate or less,White,Medium,6,0,0,Medium,1,0,0,"$50,001-$75,000"
1020389051,0,0,Married,Some college,White,Medium,5,0,0,Low,0,0,1,"$30,000-$50,000"
1020390297,0,0,Married,High school graduate or less,White,Long,5,0,1,Medium,0,0,1,"Under $30,000"
1020392141,0,0,Married,Some college,Hispanic,Short,5,1,0,Medium,1,0,0,"$30,000-$50,000"
1020401914,0,1,Married,Some college,White,Short,5,1,0,Low,1,0,0,"$75,001-$100,000"
1020406053,0,0,Divorced/Widowed/Separated,Some college,White,Long,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1020407254,0,2,Married,College graduate,White,Long,4,0,1,Low,0,0,1,"$100,001-$150,000"
1020408552,1,1,Married,Post graduate study/degree,White,Long,2,1,1,Medium,1,0,0,"$75,001-$100,000"
1020412193,0,1,Married,College graduate,White,Long,5,1,1,Medium,0,1,0,"$100,001-$150,000"
1020414536,0,1,Divorced/Widowed/Separated,Some college,White,Long,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1020415060,0,0,Single/Not Married,College graduate,Asian,Medium,4,2,0,High,0,1,0,"$30,000-$50,000"
1020415494,0,1,Married,College graduate,White,Medium,4,2,1,Low,0,1,0,"$150,001-$200,000"
1020415516,0,1,Single/Not Married,Some college,White,Short,4,1,0,Low,1,0,0,"$30,000-$50,000"
1020415648,0,0,Married,College graduate,White,Long,4,0,1,Medium,1,1,0,"$100,001-$150,000"
1020416644,1,2,Married,Post graduate study/degree,White,Medium,2,2,1,Medium,1,1,0,"$100,001-$150,000"
1020417039,0,0,Married,Post graduate study/degree,White,Medium,6,2,0,Medium,1,1,0,"$100,001-$150,000"
1020417195,0,2,Married,High school graduate or less,White,Medium,3,2,0,Medium,0,0,1,"$75,001-$100,000"
1020417527,0,2,Divorced/Widowed/Separated,College graduate,African-American/Black,Long,5,0,1,Low,1,0,0,"$30,000-$50,000"
1020417977,0,1,Married,College graduate,White,Medium,5,0,0,Medium,0,0,1,"$75,001-$100,000"
1020418965,0,1,Married,Post graduate study/degree,White,Medium,6,2,0,Low,1,1,0,"$100,001-$150,000"
1020419066,0,2,Divorced/Widowed/Separated,Some college,White,Long,5,1,1,High,0,1,1,"$30,000-$50,000"
1020420714,0,0,Married,High school graduate or less,White,Long,5,2,1,Low,0,0,1,"$50,001-$75,000"
1020421311,0,0,Married,College graduate,White,Long,5,1,1,Medium,0,1,0,"$100,001-$150,000"
1020421400,0,1,Married,College graduate,White,Long,6,1,0,Low,1,0,0,"$100,001-$150,000"
1020422164,0,0,Married,Some college,White,Long,6,1,1,Medium,1,1,0,"$300,000+"
1020422300,0,2,Married,Post graduate study/degree,White,Long,4,0,1,Medium,1,1,1,"$100,001-$150,000"
1020429770,0,1,Single/Not Married,Some college,White,Short,2,1,0,Medium,1,1,1,"$75,001-$100,000"
1020433760,0,0,Married,Some college,White,Long,3,1,1,Medium,0,0,1,"$75,001-$100,000"
1020435215,0,0,Married,Some college,White,Long,6,1,1,Medium,1,0,0,"$75,001-$100,000"
1020437064,0,0,Married,Some college,White,Long,5,0,1,Low,1,0,0,"$50,001-$75,000"
1020439423,0,2,Single/Not Married,Some college,White,Short,3,0,0,Low,1,0,0,"Under $30,000"
1020440804,0,0,Married,High school graduate or less,White,Long,4,1,1,Medium,0,1,0,"$50,001-$75,000"
1020440987,0,0,Married,Post graduate study/degree,White,Short,4,2,0,High,0,1,0,"$150,001-$200,000"
1020441800,1,0,Married,Some college,Hispanic,Long,1,0,1,Medium,0,1,0,"Under $30,000"
1020443692,0,0,Married,Some college,White,Long,5,1,1,Low,1,0,0,"$50,001-$75,000"
1020444800,0,0,Married,Some college,Hispanic,Long,4,1,1,Medium,1,0,0,"$75,001-$100,000"
1020446071,0,0,Married,College graduate,White,Medium,6,2,1,Low,1,0,0,"$100,001-$150,000"
1020446470,0,0,Single/Not Married,Post graduate study/degree,Hispanic,Medium,3,2,0,Medium,0,1,0,"$30,000-$50,000"
1020447183,0,0,Married,Some college,Hispanic,Long,3,2,1,High,1,1,0,"$100,001-$150,000"
1020448864,0,0,Single/Not Married,Some college,African-American/Black,Medium,5,1,1,Low,1,0,0,"$30,000-$50,000"
1020449453,0,0,Married,Post graduate study/degree,Hispanic,Long,4,1,0,Medium,1,0,0,"$100,001-$150,000"
1020450877,0,2,Married,Post graduate study/degree,White,Long,4,1,1,Low,1,0,0,"$100,001-$150,000"
1020452551,1,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,4,2,1,Low,1,0,0,"$100,001-$150,000"
1020455909,0,0,Married,College graduate,White,Medium,3,1,1,Medium,0,1,0,"$75,001-$100,000"
1020456166,0,0,Married,College graduate,White,Long,6,2,1,Low,1,0,0,"$100,001-$150,000"
1020457529,0,0,Married,Post graduate study/degree,Hispanic,Long,5,0,1,Medium,0,1,0,"$30,000-$50,000"
1020478526,0,2,Married,College graduate,White,Long,3,1,1,Medium,1,0,0,"$75,001-$100,000"
1020486421,0,2,Married,College graduate,White,Short,2,1,0,High,0,1,0,"$100,001-$150,000"
1020487223,0,1,Divorced/Widowed/Separated,Some college,White,Long,5,0,0,Medium,0,0,1,"$30,000-$50,000"
1020487231,0,0,Married,Some college,White,Long,5,0,0,Low,0,0,1,"$30,000-$50,000"
1020487460,0,1,Married,High school graduate or less,White,Short,5,2,0,Medium,0,0,1,"$50,001-$75,000"
1020488394,0,1,Married,Some college,White,Medium,5,0,1,Medium,0,0,1,"$100,001-$150,000"
1020489188,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,5,1,1,Medium,1,1,0,"$50,001-$75,000"
1020489544,1,2,Married,High school graduate or less,White,Long,5,2,1,Medium,0,1,0,"$200,001-$250,000"
1020491948,1,2,Single/Not Married,College graduate,Hispanic,Long,5,0,1,Medium,0,1,0,"$30,000-$50,000"
1020492332,0,1,Divorced/Widowed/Separated,College graduate,White,Short,5,1,0,Low,1,0,0,"$50,001-$75,000"
1020492510,0,0,Married,College graduate,White,Long,5,1,1,High,0,1,0,"$75,001-$100,000"
1020492600,0,0,Married,College graduate,White,Short,6,1,0,Low,0,0,1,"$100,001-$150,000"
1020494610,1,1,Single/Not Married,Other,White,Medium,1,1,1,Medium,1,0,0,"$30,000-$50,000"
1020494742,0,0,Married,Some college,White,Short,6,1,0,Low,0,0,1,"$75,001-$100,000"
1020498993,0,2,Married,College graduate,White,Long,4,2,1,Low,0,1,1,"$300,000+"
1020501145,0,0,Married,Post graduate study/degree,Asian,Long,3,1,1,Medium,0,1,0,"$150,001-$200,000"
1020501404,0,1,Married,College graduate,White,Long,6,1,1,Medium,0,1,1,"$100,001-$150,000"
1020505604,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,5,2,0,Low,0,0,1,"$200,001-$250,000"
1020513496,0,1,Married,Post graduate study/degree,Asian,Medium,5,1,0,Medium,1,1,0,"$150,001-$200,000"
1020519990,1,1,Divorced/Widowed/Separated,High school graduate or less,White,Medium,3,0,1,Medium,0,0,1,"$30,000-$50,000"
1020520301,0,2,Married,Post graduate study/degree,White,Medium,6,0,1,Low,1,0,0,"$50,001-$75,000"
1020520565,0,2,Married,Some college,White,Medium,4,1,1,Medium,0,0,0,"$75,001-$100,000"
1020521154,0,0,Married,High school graduate or less,White,Short,6,1,0,Medium,0,0,1,"$30,000-$50,000"
1020522231,0,2,Divorced/Widowed/Separated,Some college,White,Long,6,1,0,Low,0,1,0,"$75,001-$100,000"
1020525389,0,1,Married,College graduate,White,Short,4,2,0,Low,1,0,0,"$50,001-$75,000"
1020526423,0,2,Married,Some college,White,Long,5,2,1,Low,1,0,0,"$75,001-$100,000"
1020538847,0,0,Married,College graduate,Asian,Long,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1020540388,1,1,Married,Some college,White,Long,6,0,1,Low,0,1,0,"$100,001-$150,000"
1020540507,0,0,Divorced/Widowed/Separated,College graduate,White,Long,4,0,1,High,0,1,0,"$50,001-$75,000"
1020540949,0,2,Married,Post graduate study/degree,White,Long,5,2,1,Low,1,0,0,"$150,001-$200,000"
1020540973,0,2,Married,High school graduate or less,White,Long,5,2,1,Low,0,0,1,"$75,001-$100,000"
1020545827,0,2,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,6,0,1,Low,1,0,0,"$75,001-$100,000"
1020549270,0,2,Living With Sig Oth/Dom Prtnr,Some college,White,Long,6,2,0,Low,1,0,0,"$75,001-$100,000"
1020550367,0,1,Married,College graduate,White,Medium,6,1,0,Medium,1,1,0,"$75,001-$100,000"
1020553560,0,0,Married,College graduate,White,Short,6,2,1,Medium,1,0,0,"$50,001-$75,000"
1020559518,0,1,Married,College graduate,Hispanic,Long,3,0,0,Low,0,1,0,"$50,001-$75,000"
1020563329,0,0,Married,Post graduate study/degree,White,Medium,2,1,1,Medium,1,1,0,"$150,001-$200,000"
1020564848,0,1,Divorced/Widowed/Separated,College graduate,White,Short,6,1,1,Low,1,1,0,"$100,001-$150,000"
1020568568,0,0,Married,High school graduate or less,White,Long,5,1,1,Low,1,1,0,"$30,000-$50,000"
1020568770,0,0,Married,College graduate,White,Medium,5,0,0,Low,0,0,1,"$50,001-$75,000"
1020569378,0,0,Married,College graduate,White,Medium,5,0,0,Medium,1,1,0,"$150,001-$200,000"
1020571348,0,0,Divorced/Widowed/Separated,Other,White,Medium,5,1,1,Low,1,0,0,"$30,000-$50,000"
1020579586,0,0,Single/Not Married,Post graduate study/degree,African-American/Black,Short,3,1,1,Medium,0,1,1,"$30,000-$50,000"
1020582021,0,0,Married,Some college,White,Long,5,0,1,Low,1,0,0,"$50,001-$75,000"
1020583869,0,1,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Long,4,0,1,Medium,1,0,0,"$50,001-$75,000"
1020586698,1,1,Married,Some college,White,Long,6,2,1,Low,1,0,0,"$30,000-$50,000"
1020587503,0,0,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Medium,4,1,1,Medium,0,1,0,"$50,001-$75,000"
1020587538,0,1,Married,Some college,White,Medium,6,1,0,Low,0,0,1,"$75,001-$100,000"
1020590644,1,2,Single/Not Married,College graduate,White,Medium,2,0,1,Medium,1,0,1,"Under $30,000"
1020590954,0,1,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Short,3,2,0,Medium,0,1,0,"$75,001-$100,000"
1020596294,0,0,Married,Some college,White,Long,5,1,1,High,0,1,0,"$50,001-$75,000"
1020598840,0,1,Married,Post graduate study/degree,White,Short,3,0,0,Low,1,1,0,"$100,001-$150,000"
1020599145,0,2,Divorced/Widowed/Separated,High school graduate or less,White,Long,5,0,1,Medium,1,1,0,"$50,001-$75,000"
1020599781,0,0,Married,College graduate,White,Long,5,1,1,High,0,1,0,"$100,001-$150,000"
1020607369,0,1,Married,Post graduate study/degree,White,Long,5,0,1,Medium,0,0,1,"$100,001-$150,000"
1020608306,0,2,Married,High school graduate or less,White,Medium,5,2,0,Medium,1,0,0,"$150,001-$200,000"
1020609701,0,2,Married,Post graduate study/degree,White,Long,6,2,1,Medium,1,1,0,"$50,001-$75,000"
1020618239,0,0,Married,Post graduate study/degree,White,Long,4,1,0,Medium,1,0,0,"$300,000+"
1020618948,0,0,Married,Post graduate study/degree,White,Short,3,0,1,Low,1,1,0,"$75,001-$100,000"
1020623615,1,0,Single/Not Married,College graduate,White,Long,2,1,1,Low,1,0,0,"$50,001-$75,000"
1020624085,0,2,Married,College graduate,Hispanic,Long,2,0,1,Medium,0,1,0,"$100,001-$150,000"
1020624174,0,0,Married,High school graduate or less,White,Short,5,1,0,High,1,1,0,"$50,001-$75,000"
1020624239,1,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,1,1,1,Medium,1,0,0,"$30,000-$50,000"
1020629796,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,4,2,1,Medium,0,1,0,"Under $30,000"
1020630581,0,1,Divorced/Widowed/Separated,Post graduate study/degree,Other,Short,3,1,0,Low,1,1,0,"$30,000-$50,000"
1020634560,1,2,Married,College graduate,Asian,Long,2,1,0,Low,1,0,0,"$75,001-$100,000"
1020634889,0,0,Single/Not Married,Some college,White,Medium,1,0,1,Medium,1,1,0,"$30,000-$50,000"
1020634978,0,0,Divorced/Widowed/Separated,Other,White,Long,4,1,1,High,1,0,0,"$75,001-$100,000"
1020636199,0,0,Married,Other,White,Long,5,1,1,Low,1,0,0,"$75,001-$100,000"
1020637489,0,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,2,0,1,Low,0,0,1,"$100,001-$150,000"
1020643063,0,0,Married,Post graduate study/degree,White,Short,6,1,0,Low,0,0,1,"$75,001-$100,000"
1020643470,0,2,Married,Some college,White,Long,6,1,0,Medium,0,1,0,"$50,001-$75,000"
1020644663,0,0,Married,Some college,Native American,Short,4,0,1,High,1,0,1,"$50,001-$75,000"
1020645694,0,1,Single/Not Married,Some college,Hispanic,Short,4,0,1,Medium,1,0,0,"$75,001-$100,000"
1020655258,0,0,Married,High school graduate or less,White,Long,6,2,0,Medium,0,0,1,"$30,000-$50,000"
1020661312,0,0,Single/Not Married,Some college,White,Long,4,2,1,Low,1,0,0,"$50,001-$75,000"
1020662343,0,2,Married,Post graduate study/degree,White,Long,6,2,1,Medium,1,0,0,"$50,001-$75,000"
1020663234,0,1,Single/Not Married,Some college,White,Medium,3,2,1,High,0,1,0,"$150,001-$200,000"
1020665075,0,0,Married,College graduate,White,Long,5,1,1,Medium,1,1,0,"$100,001-$150,000"
1020668406,0,0,Living With Sig Oth/Dom Prtnr,Some college,White,Medium,4,2,1,Medium,1,0,0,"$75,001-$100,000"
1020668880,1,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,5,0,0,High,1,1,1,"$50,001-$75,000"
1020669330,0,2,Married,Some college,White,Long,5,1,1,Low,1,0,0,"$50,001-$75,000"
1020669500,0,0,Married,Some college,Other,Long,3,1,1,Low,1,0,0,"$100,001-$150,000"
1020673060,0,2,Married,College graduate,White,Long,5,1,1,High,0,1,1,"$50,001-$75,000"
1020673248,0,1,Married,High school graduate or less,White,Medium,6,1,0,Medium,1,0,0,"$30,000-$50,000"
1020673760,1,1,Living With Sig Oth/Dom Prtnr,Some college,Hispanic,Long,2,0,1,Low,1,0,1,"$30,000-$50,000"
1020683162,1,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,3,1,1,Low,1,0,0,"$150,001-$200,000"
1020692595,1,0,Single/Not Married,College graduate,Other,Long,3,0,1,Medium,1,1,0,"$30,000-$50,000"
1020693729,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,2,1,1,High,0,1,0,"$100,001-$150,000"
1020695144,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Low,0,0,1,"$100,001-$150,000"
1020695209,1,2,Married,College graduate,White,Long,2,1,1,Low,1,0,0,"$75,001-$100,000"
1020697694,0,2,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,6,2,0,Medium,0,0,0,"$100,001-$150,000"
1020701160,0,0,Married,College graduate,White,Medium,6,1,1,Medium,1,0,0,"$75,001-$100,000"
1020701276,0,0,Married,College graduate,White,Short,3,0,0,Medium,0,1,0,"$75,001-$100,000"
1020711840,0,1,Divorced/Widowed/Separated,Some college,Hispanic,Medium,5,0,0,Low,1,0,0,"$75,001-$100,000"
1020712413,0,0,Married,Post graduate study/degree,White,Long,3,2,1,Low,0,1,0,"$100,001-$150,000"
1020713045,0,0,Married,College graduate,Hispanic,Short,4,0,1,High,0,1,0,"$50,001-$75,000"
1020714963,0,0,Married,Post graduate study/degree,White,Medium,5,0,1,Low,1,0,0,"$75,001-$100,000"
1020716214,1,0,Married,College graduate,White,Long,2,1,1,Medium,1,0,0,"$100,001-$150,000"
1020716710,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,2,1,1,Medium,1,1,0,"$75,001-$100,000"
1020717156,0,0,Married,Some college,White,Medium,2,0,1,Medium,0,0,1,"$75,001-$100,000"
1020717180,0,0,Married,Some college,White,Long,6,1,1,Medium,1,0,0,"$75,001-$100,000"
1020719078,0,2,Married,College graduate,White,Long,6,1,1,Medium,1,0,0,"$75,001-$100,000"
1020719981,1,0,Married,High school graduate or less,White,Medium,5,1,1,Medium,1,0,1,"$30,000-$50,000"
1020720718,0,0,Divorced/Widowed/Separated,College graduate,White,Medium,4,1,1,Low,1,1,0,"$75,001-$100,000"
1020721048,0,0,Married,College graduate,White,Long,5,1,0,Medium,1,0,0,"$75,001-$100,000"
1020722710,0,0,Married,Some college,White,Long,4,1,1,Low,0,1,0,"$100,001-$150,000"
1020725663,0,2,Married,College graduate,White,Long,3,1,1,Low,1,1,0,"$150,001-$200,000"
1020726660,0,0,Married,Some college,White,Long,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1020726880,0,2,Single/Not Married,Other,White,Long,1,2,1,Low,1,0,1,"$75,001-$100,000"
1020728611,0,0,Single/Not Married,Some college,White,Short,4,2,1,Low,1,1,0,"$50,001-$75,000"
1020729537,1,0,Divorced/Widowed/Separated,College graduate,Hispanic,Long,3,1,0,High,0,1,0,"$30,000-$50,000"
1020730276,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,4,2,0,Medium,0,0,1,"$100,001-$150,000"
1020730500,1,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,2,0,1,Medium,1,0,0,"$50,001-$75,000"
1020730853,0,1,Married,Post graduate study/degree,White,Short,6,2,0,Low,1,0,0,"$75,001-$100,000"
1020731345,1,0,Married,Post graduate study/degree,Asian,Long,2,2,1,Low,1,0,0,"$75,001-$100,000"
1020731744,0,1,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Short,4,2,1,Medium,1,1,1,"$100,001-$150,000"
1020732066,0,0,Married,College graduate,White,Medium,4,0,0,Low,1,0,0,"$75,001-$100,000"
1020733259,1,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,2,0,1,Low,1,0,0,"Under $30,000"
1020742258,1,0,Single/Not Married,Some college,African-American/Black,Long,2,0,1,Low,1,0,0,"$30,000-$50,000"
1020745125,0,2,Married,High school graduate or less,White,Long,3,1,0,Medium,1,1,1,"$100,001-$150,000"
1020747470,0,0,Married,College graduate,White,Long,6,1,1,Low,1,0,0,"$50,001-$75,000"
1020751427,0,2,Married,High school graduate or less,White,Long,6,0,1,Low,1,1,0,"$30,000-$50,000"
1020752474,0,1,Married,Post graduate study/degree,Hispanic,Long,3,1,1,Medium,1,0,0,"$50,001-$75,000"
1020754515,0,0,Married,Some college,White,Short,3,0,1,Medium,1,1,0,"$100,001-$150,000"
1020761864,0,1,Married,College graduate,White,Short,3,2,0,Medium,1,1,0,"$100,001-$150,000"
1020768788,0,0,Married,Some college,Hispanic,Long,4,1,1,Low,0,0,1,"$50,001-$75,000"
1020776519,0,0,Married,Some college,White,Long,2,0,1,Medium,1,1,0,"$50,001-$75,000"
1020779615,0,2,Married,Post graduate study/degree,White,Long,2,1,1,Medium,1,1,0,"$100,001-$150,000"
1020780605,1,0,Single/Not Married,High school graduate or less,White,Medium,1,1,1,Low,1,0,0,"$75,001-$100,000"
1020780834,0,1,Married,College graduate,White,Long,3,1,1,High,1,0,0,"$150,001-$200,000"
1020781113,0,1,Divorced/Widowed/Separated,College graduate,White,Medium,4,2,0,Low,1,0,0,"$75,001-$100,000"
1020786018,0,2,Married,Some college,White,Short,6,2,0,Medium,1,0,0,"$75,001-$100,000"
1020786891,0,2,Married,College graduate,White,Long,3,2,1,High,0,1,1,"$100,001-$150,000"
1020787952,0,0,Single/Not Married,Some college,African-American/Black,Medium,4,0,0,Low,0,1,0,"$30,000-$50,000"
1020791690,0,1,Married,Other,White,Medium,4,0,0,Medium,0,1,0,"$50,001-$75,000"
1020794622,0,2,Married,College graduate,White,Short,4,1,1,Low,0,0,1,"$200,001-$250,000"
1020797761,0,1,Married,Some college,White,Short,6,0,0,Low,0,0,1,"$75,001-$100,000"
1020799454,1,1,Married,College graduate,White,Long,2,1,1,Low,0,0,1,"$75,001-$100,000"
1020803451,0,0,Married,Post graduate study/degree,White,Short,3,1,0,Medium,1,1,0,"$100,001-$150,000"
1020807384,0,1,Married,College graduate,White,Short,3,1,0,Medium,1,0,1,"$150,001-$200,000"
1020807392,0,1,Married,Post graduate study/degree,White,Long,2,0,1,Medium,0,0,0,"$75,001-$100,000"
1020808330,1,0,Single/Not Married,Some college,White,Long,1,1,1,Low,1,0,1,"Under $30,000"
1020810237,1,1,Married,College graduate,White,Medium,2,2,1,Medium,1,1,0,"$100,001-$150,000"
1020812850,1,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,4,0,1,Low,0,1,0,"$100,001-$150,000"
1020813805,0,0,Married,Post graduate study/degree,White,Long,6,1,1,Low,1,0,0,"$100,001-$150,000"
1020817193,0,0,Divorced/Widowed/Separated,College graduate,Other,Long,5,0,0,Medium,1,0,0,"$50,001-$75,000"
1020817240,0,0,Single/Not Married,Post graduate study/degree,African-American/Black,Long,3,2,0,Low,1,1,0,"$100,001-$150,000"
1020817592,0,0,Married,Post graduate study/degree,White,Medium,4,2,0,Low,1,0,0,"$100,001-$150,000"
1020818360,0,0,Single/Not Married,College graduate,Asian,Long,2,0,1,Low,1,0,0,"$30,000-$50,000"
1020818670,0,0,Married,Post graduate study/degree,White,Medium,2,0,1,Medium,1,1,0,"$50,001-$75,000"
1020818734,0,2,Married,Post graduate study/degree,White,Long,6,2,0,Very High,1,1,1,"$50,001-$75,000"
1020822723,0,0,Divorced/Widowed/Separated,College graduate,African-American/Black,Short,3,1,0,Medium,1,1,0,"$50,001-$75,000"
1020824157,0,2,Married,College graduate,White,Medium,4,2,0,High,0,0,1,"$75,001-$100,000"
1020828217,1,0,Married,High school graduate or less,White,Long,2,1,1,High,0,1,0,"$50,001-$75,000"
1020835647,0,1,Married,College graduate,White,Short,5,1,0,Low,1,0,0,"$150,001-$200,000"
1020846282,0,0,Married,High school graduate or less,White,Long,5,0,1,Medium,1,0,1,"$30,000-$50,000"
1020849710,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Low,1,0,0,"$200,001-$250,000"
1020851359,0,0,Married,Some college,White,Short,4,2,0,Medium,1,0,0,"$50,001-$75,000"
1020852720,0,2,Married,High school graduate or less,White,Medium,5,0,0,Medium,1,0,0,"$50,001-$75,000"
1020852789,0,0,Married,College graduate,White,Long,6,2,1,Low,0,0,1,"$50,001-$75,000"
1020856920,0,2,Married,High school graduate or less,White,Long,6,2,0,Low,1,0,0,"$50,001-$75,000"
1020863802,0,1,Married,Some college,White,Short,6,0,1,Medium,1,1,0,"$30,000-$50,000"
1020864353,0,1,Divorced/Widowed/Separated,Some college,White,Short,5,1,0,Medium,1,0,0,"$75,001-$100,000"
